userID,recency,frequency,quantity_avg,quantity_total,R,F,RF_Segment_Concat,RF_Score,RF_Level
32192,19,14,1.2142857142857142,17,3,2,32,5,2
32193,12,10,1.2,12,4,1,41,5,2
32194,26,14,1.1428571428571428,16,2,2,22,4,1
32195,17,9,1.1111111111111112,10,3,1,31,4,1
32196,19,18,1.2777777777777777,23,3,3,33,6,2
32197,18,8,1.75,14,3,1,31,4,1
32198,8,32,1.09375,35,4,4,44,8,3
32199,13,9,1.2222222222222223,11,3,1,31,4,1
32200,47,16,1.3125,21,1,2,12,3,1
32201,150,8,1.125,9,1,1,11,2,0
32202,16,39,1.1025641025641026,43,3,4,34,7,3
32203,36,52,1.4423076923076923,75,2,4,24,6,2
32204,4,59,1.1864406779661016,70,4,4,44,8,3
32205,9,26,2.9615384615384617,77,4,3,43,7,3
32206,13,40,1.45,58,3,4,34,7,3
32207,6,30,1.3666666666666667,41,4,4,44,8,3
32208,48,24,1.7916666666666667,43,1,3,13,4,1
32209,21,14,1.0,14,3,2,32,5,2
32210,19,11,1.2727272727272727,14,3,2,32,5,2
32211,34,13,1.3846153846153846,18,2,2,22,4,1
32212,40,24,1.9166666666666667,46,1,3,13,4,1
32213,18,11,2.0,22,3,2,32,5,2
32214,49,11,1.0,11,1,2,12,3,1
32215,12,19,1.0526315789473684,20,4,3,43,7,3
32216,42,14,1.9285714285714286,27,1,2,12,3,1
32217,15,18,1.1666666666666667,21,3,3,33,6,2
32218,5,30,1.4333333333333333,43,4,4,44,8,3
32219,82,8,1.125,9,1,1,11,2,0
32220,49,15,1.4,21,1,2,12,3,1
32221,52,14,1.3571428571428572,19,1,2,12,3,1
32222,20,18,1.3333333333333333,24,3,3,33,6,2
32223,33,4,1.5,6,2,1,21,3,1
32224,80,4,3.5,14,1,1,11,2,0
32225,24,10,1.2,12,2,1,21,3,1
32226,18,43,1.0465116279069768,45,3,4,34,7,3
32227,22,23,1.3478260869565217,31,2,3,23,5,2
32228,29,13,2.076923076923077,27,2,2,22,4,1
32229,4,36,2.4444444444444446,88,4,4,44,8,3
32230,3,15,1.6,24,4,2,42,6,2
32231,21,35,1.0285714285714285,36,3,4,34,7,3
32232,8,26,1.2307692307692308,32,4,3,43,7,3
32233,40,24,1.0833333333333333,26,1,3,13,4,1
32234,10,7,1.1428571428571428,8,4,1,41,5,2
32235,82,3,1.6666666666666667,5,1,1,11,2,0
32236,31,4,1.5,6,2,1,21,3,1
32237,16,19,1.0,19,3,3,33,6,2
32238,146,2,1.0,2,1,1,11,2,0
32239,2,10,1.0,10,4,1,41,5,2
32240,14,11,1.0909090909090908,12,3,2,32,5,2
32241,100,5,1.2,6,1,1,11,2,0
32242,46,14,1.0,14,1,2,12,3,1
32243,1,26,1.7307692307692308,45,4,3,43,7,3
32244,11,21,1.2380952380952381,26,4,3,43,7,3
32245,14,42,1.119047619047619,47,3,4,34,7,3
32246,20,30,1.3,39,3,4,34,7,3
32247,39,28,1.3214285714285714,37,2,4,24,6,2
32248,13,10,1.0,10,3,1,31,4,1
32249,4,30,1.3333333333333333,40,4,4,44,8,3
32250,18,57,1.1929824561403508,68,3,4,34,7,3
32251,18,23,1.7826086956521738,41,3,3,33,6,2
32252,31,22,1.4545454545454546,32,2,3,23,5,2
32253,6,17,1.2352941176470589,21,4,2,42,6,2
32254,131,4,1.75,7,1,1,11,2,0
32255,28,23,1.3478260869565217,31,2,3,23,5,2
32256,14,23,1.3043478260869565,30,3,3,33,6,2
32257,28,11,2.4545454545454546,27,2,2,22,4,1
32258,6,12,1.0833333333333333,13,4,2,42,6,2
32259,99,5,1.8,9,1,1,11,2,0
32260,66,5,1.0,5,1,1,11,2,0
32261,2,24,1.8333333333333333,44,4,3,43,7,3
32262,10,55,1.290909090909091,71,4,4,44,8,3
32263,16,17,1.0,17,3,2,32,5,2
32264,37,21,1.7619047619047619,37,2,3,23,5,2
32265,37,20,1.5,30,2,3,23,5,2
32266,2,38,1.8157894736842106,69,4,4,44,8,3
32267,9,16,1.0625,17,4,2,42,6,2
32268,27,6,4.166666666666667,25,2,1,21,3,1
32269,3,21,1.2857142857142858,27,4,3,43,7,3
32270,27,16,1.125,18,2,2,22,4,1
32271,52,9,1.5555555555555556,14,1,1,11,2,0
32272,23,8,1.25,10,2,1,21,3,1
32273,9,10,1.9,19,4,1,41,5,2
32274,5,49,1.183673469387755,58,4,4,44,8,3
32275,3,14,1.6428571428571428,23,4,2,42,6,2
32276,16,19,1.2105263157894737,23,3,3,33,6,2
32277,17,32,1.6875,54,3,4,34,7,3
32278,3,42,1.7142857142857142,72,4,4,44,8,3
32279,21,20,1.55,31,3,3,33,6,2
32280,19,17,1.3529411764705883,23,3,2,32,5,2
32281,113,17,1.3529411764705883,23,1,2,12,3,1
32282,33,38,1.263157894736842,48,2,4,24,6,2
32283,20,36,1.3055555555555556,47,3,4,34,7,3
32284,53,9,2.3333333333333335,21,1,1,11,2,0
32285,9,21,2.142857142857143,45,4,3,43,7,3
32286,26,17,1.2352941176470589,21,2,2,22,4,1
32287,5,6,1.0,6,4,1,41,5,2
32288,45,7,1.0,7,1,1,11,2,0
32289,31,21,1.1904761904761905,25,2,3,23,5,2
32290,27,22,1.6363636363636365,36,2,3,23,5,2
32291,3,56,1.375,77,4,4,44,8,3
32292,25,30,2.3333333333333335,70,2,4,24,6,2
32293,21,25,1.32,33,3,3,33,6,2
32294,11,34,1.4705882352941178,50,4,4,44,8,3
32295,18,35,1.1142857142857143,39,3,4,34,7,3
32296,108,33,1.2424242424242424,41,1,4,14,5,2
32297,5,28,2.357142857142857,66,4,4,44,8,3
32298,40,27,1.2222222222222223,33,1,4,14,5,2
32299,21,38,1.394736842105263,53,3,4,34,7,3
32300,5,36,1.2777777777777777,46,4,4,44,8,3
32301,18,24,1.125,27,3,3,33,6,2
32302,2,35,1.7142857142857142,60,4,4,44,8,3
32303,9,21,1.1904761904761905,25,4,3,43,7,3
32304,16,19,1.0526315789473684,20,3,3,33,6,2
32305,23,14,1.7857142857142858,25,2,2,22,4,1
32306,39,3,1.3333333333333333,4,2,1,21,3,1
32307,2,11,1.1818181818181819,13,4,2,42,6,2
32308,37,31,1.096774193548387,34,2,4,24,6,2
32309,5,10,1.4,14,4,1,41,5,2
32310,34,12,2.1666666666666665,26,2,2,22,4,1
32311,33,25,1.0,25,2,3,23,5,2
32312,6,30,1.0666666666666667,32,4,4,44,8,3
32313,30,27,1.1481481481481481,31,2,4,24,6,2
32314,118,10,1.6,16,1,1,11,2,0
32315,21,18,1.0555555555555556,19,3,3,33,6,2
32317,11,16,1.6875,27,4,2,42,6,2
32318,36,37,1.2702702702702702,47,2,4,24,6,2
32319,19,37,1.5135135135135136,56,3,4,34,7,3
32320,121,13,1.4615384615384615,19,1,2,12,3,1
32321,12,43,1.2325581395348837,53,4,4,44,8,3
32322,19,38,1.605263157894737,61,3,4,34,7,3
32323,167,3,1.0,3,1,1,11,2,0
32324,16,13,1.4615384615384615,19,3,2,32,5,2
32325,3,33,1.5757575757575757,52,4,4,44,8,3
32326,4,10,1.5,15,4,1,41,5,2
32327,17,4,1.0,4,3,1,31,4,1
32328,146,11,1.1818181818181819,13,1,2,12,3,1
32329,20,48,1.1875,57,3,4,34,7,3
32330,75,15,1.2,18,1,2,12,3,1
32331,94,6,1.1666666666666667,7,1,1,11,2,0
32332,12,7,2.2857142857142856,16,4,1,41,5,2
32333,9,9,2.111111111111111,19,4,1,41,5,2
32334,20,19,1.263157894736842,24,3,3,33,6,2
32335,24,33,1.121212121212121,37,2,4,24,6,2
32336,82,19,1.105263157894737,21,1,3,13,4,1
32337,118,19,1.105263157894737,21,1,3,13,4,1
32338,26,41,1.2439024390243902,51,2,4,24,6,2
32339,12,44,1.25,55,4,4,44,8,3
32340,23,7,1.1428571428571428,8,2,1,21,3,1
32341,20,51,1.8235294117647058,93,3,4,34,7,3
32342,4,32,1.25,40,4,4,44,8,3
32343,33,12,1.3333333333333333,16,2,2,22,4,1
32344,4,29,1.4482758620689655,42,4,4,44,8,3
32345,55,21,1.0476190476190477,22,1,3,13,4,1
32346,20,23,1.2608695652173914,29,3,3,33,6,2
32347,28,12,1.0833333333333333,13,2,2,22,4,1
32348,12,14,1.4285714285714286,20,4,2,42,6,2
32349,81,7,2.0,14,1,1,11,2,0
32350,3,15,1.6,24,4,2,42,6,2
32351,187,4,1.0,4,1,1,11,2,0
32352,51,12,1.5,18,1,2,12,3,1
32353,6,52,1.2307692307692308,64,4,4,44,8,3
32354,47,12,1.5833333333333333,19,1,2,12,3,1
32355,15,8,1.5,12,3,1,31,4,1
32356,39,6,1.5,9,2,1,21,3,1
32357,39,10,1.0,10,2,1,21,3,1
32358,18,47,1.1702127659574468,55,3,4,34,7,3
32359,43,9,1.4444444444444444,13,1,1,11,2,0
32360,17,35,1.2285714285714286,43,3,4,34,7,3
32361,4,18,1.5,27,4,3,43,7,3
32362,18,17,1.3529411764705883,23,3,2,32,5,2
32363,4,29,1.5172413793103448,44,4,4,44,8,3
32364,5,21,1.7619047619047619,37,4,3,43,7,3
32365,157,17,1.411764705882353,24,1,2,12,3,1
32366,75,8,1.25,10,1,1,11,2,0
32367,22,8,1.625,13,2,1,21,3,1
32368,33,12,1.4166666666666667,17,2,2,22,4,1
32369,12,25,1.72,43,4,3,43,7,3
32370,1,8,2.0,16,4,1,41,5,2
32371,21,15,1.8,27,3,2,32,5,2
32372,23,24,1.4166666666666667,34,2,3,23,5,2
32373,53,6,1.8333333333333333,11,1,1,11,2,0
32374,30,8,1.5,12,2,1,21,3,1
32375,53,6,1.0,6,1,1,11,2,0
32376,30,42,1.4047619047619047,59,2,4,24,6,2
32377,9,16,1.0625,17,4,2,42,6,2
32378,7,29,1.1724137931034482,34,4,4,44,8,3
32379,32,28,1.0714285714285714,30,2,4,24,6,2
32380,24,22,1.2272727272727273,27,2,3,23,5,2
32381,12,23,1.4782608695652173,34,4,3,43,7,3
32382,18,38,1.4473684210526316,55,3,4,34,7,3
32383,23,13,1.4615384615384615,19,2,2,22,4,1
32384,27,35,1.4857142857142858,52,2,4,24,6,2
32385,4,12,1.4166666666666667,17,4,2,42,6,2
32386,142,3,1.0,3,1,1,11,2,0
32387,4,16,1.0625,17,4,2,42,6,2
32388,75,11,1.0909090909090908,12,1,2,12,3,1
32389,21,33,1.0909090909090908,36,3,4,34,7,3
32390,12,6,1.3333333333333333,8,4,1,41,5,2
32391,17,43,1.2325581395348837,53,3,4,34,7,3
32392,144,5,1.2,6,1,1,11,2,0
32393,13,19,1.5789473684210527,30,3,3,33,6,2
32394,5,21,3.0,63,4,3,43,7,3
32395,17,17,1.1176470588235294,19,3,2,32,5,2
32396,31,25,1.44,36,2,3,23,5,2
32397,61,9,1.1111111111111112,10,1,1,11,2,0
32398,19,11,1.3636363636363635,15,3,2,32,5,2
32399,12,8,3.125,25,4,1,41,5,2
32400,39,10,3.2,32,2,1,21,3,1
32401,12,16,2.25,36,4,2,42,6,2
32402,22,26,1.8461538461538463,48,2,3,23,5,2
32403,33,33,1.0,33,2,4,24,6,2
32404,37,8,1.125,9,2,1,21,3,1
32405,34,15,1.0666666666666667,16,2,2,22,4,1
32406,12,16,2.0625,33,4,2,42,6,2
32407,76,6,1.1666666666666667,7,1,1,11,2,0
32408,30,20,1.05,21,2,3,23,5,2
32409,76,17,1.7647058823529411,30,1,2,12,3,1
32410,31,3,2.0,6,2,1,21,3,1
32411,32,27,1.1481481481481481,31,2,4,24,6,2
32412,32,4,1.0,4,2,1,21,3,1
32413,20,19,2.3684210526315788,45,3,3,33,6,2
32414,27,17,1.1176470588235294,19,2,2,22,4,1
32415,25,24,2.125,51,2,3,23,5,2
32416,48,7,2.0,14,1,1,11,2,0
32417,5,43,1.744186046511628,75,4,4,44,8,3
32418,4,11,2.1818181818181817,24,4,2,42,6,2
32419,35,21,1.4761904761904763,31,2,3,23,5,2
32420,12,30,1.5,45,4,4,44,8,3
32421,33,8,1.5,12,2,1,21,3,1
32422,33,16,1.875,30,2,2,22,4,1
32423,13,29,1.2758620689655173,37,3,4,34,7,3
32424,100,14,1.2857142857142858,18,1,2,12,3,1
32425,7,20,1.5,30,4,3,43,7,3
32426,40,7,1.2857142857142858,9,1,1,11,2,0
32427,50,24,1.1666666666666667,28,1,3,13,4,1
32428,22,9,1.5555555555555556,14,2,1,21,3,1
32429,12,35,1.457142857142857,51,4,4,44,8,3
32430,39,3,5.666666666666667,17,2,1,21,3,1
32431,2,11,4.454545454545454,49,4,2,42,6,2
32432,19,28,1.5,42,3,4,34,7,3
32433,35,8,1.5,12,2,1,21,3,1
32434,25,13,1.6923076923076923,22,2,2,22,4,1
32435,56,16,1.625,26,1,2,12,3,1
32436,26,19,1.4736842105263157,28,2,3,23,5,2
32437,5,16,1.4375,23,4,2,42,6,2
32438,27,29,1.3103448275862069,38,2,4,24,6,2
32439,17,20,1.3,26,3,3,33,6,2
32440,28,14,2.642857142857143,37,2,2,22,4,1
32441,33,6,2.0,12,2,1,21,3,1
32442,18,11,1.1818181818181819,13,3,2,32,5,2
32443,40,15,1.2,18,1,2,12,3,1
32444,2,9,1.1111111111111112,10,4,1,41,5,2
32445,5,34,1.3823529411764706,47,4,4,44,8,3
32446,11,15,1.2666666666666666,19,4,2,42,6,2
32447,82,1,1.0,1,1,1,11,2,0
32448,4,27,1.3703703703703705,37,4,4,44,8,3
32449,36,14,1.1428571428571428,16,2,2,22,4,1
32450,11,14,1.3571428571428572,19,4,2,42,6,2
32451,68,7,1.0,7,1,1,11,2,0
32452,12,8,3.375,27,4,1,41,5,2
32453,2,34,1.7058823529411764,58,4,4,44,8,3
32454,37,3,2.3333333333333335,7,2,1,21,3,1
32455,36,15,1.0666666666666667,16,2,2,22,4,1
32456,33,25,1.24,31,2,3,23,5,2
32457,15,30,1.1666666666666667,35,3,4,34,7,3
32458,72,12,1.5,18,1,2,12,3,1
32459,26,29,1.4137931034482758,41,2,4,24,6,2
32460,6,21,1.0,21,4,3,43,7,3
32461,88,4,1.5,6,1,1,11,2,0
32462,26,21,1.0952380952380953,23,2,3,23,5,2
32463,12,13,2.3076923076923075,30,4,2,42,6,2
32464,1,3,2.0,6,4,1,41,5,2
32465,10,11,1.9090909090909092,21,4,2,42,6,2
32466,5,8,1.0,8,4,1,41,5,2
32467,34,31,1.1290322580645162,35,2,4,24,6,2
32468,5,26,1.3076923076923077,34,4,3,43,7,3
32469,4,39,1.4102564102564104,55,4,4,44,8,3
32470,45,8,1.125,9,1,1,11,2,0
32471,32,16,1.875,30,2,2,22,4,1
32472,3,12,1.3333333333333333,16,4,2,42,6,2
32473,11,20,1.2,24,4,3,43,7,3
32474,14,8,1.5,12,3,1,31,4,1
32475,2,50,1.1,55,4,4,44,8,3
32476,21,1,4.0,4,3,1,31,4,1
32477,27,27,1.0740740740740742,29,2,4,24,6,2
32478,33,17,1.1176470588235294,19,2,2,22,4,1
32479,73,4,1.0,4,1,1,11,2,0
32480,23,18,1.2222222222222223,22,2,3,23,5,2
32481,12,16,1.4375,23,4,2,42,6,2
32482,13,7,2.0,14,3,1,31,4,1
32483,116,6,1.6666666666666667,10,1,1,11,2,0
32484,17,7,1.4285714285714286,10,3,1,31,4,1
32485,92,8,1.125,9,1,1,11,2,0
32486,143,14,1.8571428571428572,26,1,2,12,3,1
32487,5,34,1.088235294117647,37,4,4,44,8,3
32488,12,37,1.4324324324324325,53,4,4,44,8,3
32489,7,61,1.1639344262295082,71,4,4,44,8,3
32490,2,22,1.3181818181818181,29,4,3,43,7,3
32491,14,16,1.3125,21,3,2,32,5,2
32492,25,6,1.5,9,2,1,21,3,1
32493,17,10,1.0,10,3,1,31,4,1
32494,27,15,2.066666666666667,31,2,2,22,4,1
32495,15,15,2.1333333333333333,32,3,2,32,5,2
32496,16,31,1.1935483870967742,37,3,4,34,7,3
32497,6,9,1.7777777777777777,16,4,1,41,5,2
32498,86,12,1.4166666666666667,17,1,2,12,3,1
32499,52,14,1.8571428571428572,26,1,2,12,3,1
32500,25,25,1.32,33,2,3,23,5,2
32501,18,23,1.173913043478261,27,3,3,33,6,2
32502,49,5,2.4,12,1,1,11,2,0
32503,4,37,1.0810810810810811,40,4,4,44,8,3
32504,24,15,1.2666666666666666,19,2,2,22,4,1
32505,27,14,1.6428571428571428,23,2,2,22,4,1
32506,19,15,1.0666666666666667,16,3,2,32,5,2
32507,16,25,1.2,30,3,3,33,6,2
32508,11,30,1.1333333333333333,34,4,4,44,8,3
32509,34,19,1.2105263157894737,23,2,3,23,5,2
32510,1,63,1.3015873015873016,82,4,4,44,8,3
32511,27,21,1.5714285714285714,33,2,3,23,5,2
32512,4,18,1.5555555555555556,28,4,3,43,7,3
32513,110,4,1.75,7,1,1,11,2,0
32514,12,15,1.2666666666666666,19,4,2,42,6,2
32515,26,13,1.7692307692307692,23,2,2,22,4,1
32516,26,29,1.4482758620689655,42,2,4,24,6,2
32517,29,28,1.3214285714285714,37,2,4,24,6,2
32518,20,9,1.4444444444444444,13,3,1,31,4,1
32519,2,9,1.3333333333333333,12,4,1,41,5,2
32520,184,1,3.0,3,1,1,11,2,0
32521,3,40,1.325,53,4,4,44,8,3
32522,26,20,1.15,23,2,3,23,5,2
32523,18,13,2.769230769230769,36,3,2,32,5,2
32524,7,21,1.6666666666666667,35,4,3,43,7,3
32525,13,44,1.2045454545454546,53,3,4,34,7,3
32526,4,15,2.4,36,4,2,42,6,2
32527,42,4,4.0,16,1,1,11,2,0
32528,20,36,1.4444444444444444,52,3,4,34,7,3
32529,185,5,2.0,10,1,1,11,2,0
32530,33,32,1.46875,47,2,4,24,6,2
32531,53,20,1.25,25,1,3,13,4,1
32532,25,8,1.875,15,2,1,21,3,1
32533,9,24,1.2916666666666667,31,4,3,43,7,3
32534,17,65,1.2615384615384615,82,3,4,34,7,3
32535,2,29,1.8620689655172413,54,4,4,44,8,3
32536,13,13,1.4615384615384615,19,3,2,32,5,2
32537,60,10,1.4,14,1,1,11,2,0
32538,41,18,1.2222222222222223,22,1,3,13,4,1
32539,10,13,1.0769230769230769,14,4,2,42,6,2
32540,11,21,1.0952380952380953,23,4,3,43,7,3
32541,36,6,1.3333333333333333,8,2,1,21,3,1
32542,109,4,1.75,7,1,1,11,2,0
32543,12,23,1.0869565217391304,25,4,3,43,7,3
32544,13,19,1.4736842105263157,28,3,3,33,6,2
32545,3,22,1.0,22,4,3,43,7,3
32546,21,29,1.3103448275862069,38,3,4,34,7,3
32547,5,25,1.2,30,4,3,43,7,3
32548,23,13,1.0769230769230769,14,2,2,22,4,1
32549,10,25,1.2,30,4,3,43,7,3
32550,10,4,1.0,4,4,1,41,5,2
32551,5,27,1.2592592592592593,34,4,4,44,8,3
32552,15,15,1.7333333333333334,26,3,2,32,5,2
32553,20,18,1.0555555555555556,19,3,3,33,6,2
32554,5,41,1.2195121951219512,50,4,4,44,8,3
32555,11,8,1.625,13,4,1,41,5,2
32556,7,14,1.0,14,4,2,42,6,2
32557,90,18,1.0555555555555556,19,1,3,13,4,1
32558,69,10,1.1,11,1,1,11,2,0
32559,41,11,1.0,11,1,2,12,3,1
32560,14,7,1.5714285714285714,11,3,1,31,4,1
32561,2,32,1.3125,42,4,4,44,8,3
32562,4,40,1.625,65,4,4,44,8,3
32563,10,16,1.1875,19,4,2,42,6,2
32564,35,13,2.769230769230769,36,2,2,22,4,1
32565,149,5,1.2,6,1,1,11,2,0
32566,33,8,1.125,9,2,1,21,3,1
32567,12,43,1.0930232558139534,47,4,4,44,8,3
32568,39,17,1.0588235294117647,18,2,2,22,4,1
32569,20,9,1.2222222222222223,11,3,1,31,4,1
32570,81,15,1.2666666666666666,19,1,2,12,3,1
32571,21,65,1.3076923076923077,85,3,4,34,7,3
32572,15,28,1.0357142857142858,29,3,4,34,7,3
32573,2,15,2.8,42,4,2,42,6,2
32574,81,11,1.4545454545454546,16,1,2,12,3,1
32575,10,13,1.3846153846153846,18,4,2,42,6,2
32576,33,11,1.0,11,2,2,22,4,1
32577,5,31,1.2903225806451613,40,4,4,44,8,3
32578,81,17,1.2352941176470589,21,1,2,12,3,1
32579,45,10,1.1,11,1,1,11,2,0
32580,63,21,2.0952380952380953,44,1,3,13,4,1
32581,44,13,1.2307692307692308,16,1,2,12,3,1
32582,11,45,1.1111111111111112,50,4,4,44,8,3
32583,5,47,1.2127659574468086,57,4,4,44,8,3
32584,50,20,1.35,27,1,3,13,4,1
32585,66,7,1.0,7,1,1,11,2,0
32586,20,17,1.5294117647058822,26,3,2,32,5,2
32587,18,37,1.162162162162162,43,3,4,34,7,3
32588,14,69,1.3043478260869565,90,3,4,34,7,3
32589,157,4,1.0,4,1,1,11,2,0
32590,23,22,1.4090909090909092,31,2,3,23,5,2
32591,7,8,1.125,9,4,1,41,5,2
32592,49,8,1.125,9,1,1,11,2,0
32593,19,25,1.04,26,3,3,33,6,2
32594,4,37,1.5135135135135136,56,4,4,44,8,3
32595,17,24,1.2083333333333333,29,3,3,33,6,2
32596,30,12,1.0833333333333333,13,2,2,22,4,1
32597,40,19,1.105263157894737,21,1,3,13,4,1
32598,27,24,1.125,27,2,3,23,5,2
32599,26,7,1.0,7,2,1,21,3,1
32600,55,17,1.1176470588235294,19,1,2,12,3,1
32601,3,20,1.15,23,4,3,43,7,3
32602,13,12,1.1666666666666667,14,3,2,32,5,2
32603,94,27,1.9259259259259258,52,1,4,14,5,2
32604,30,8,1.125,9,2,1,21,3,1
32605,16,9,1.5555555555555556,14,3,1,31,4,1
32606,4,51,1.2549019607843137,64,4,4,44,8,3
32607,31,8,1.125,9,2,1,21,3,1
32608,135,8,1.375,11,1,1,11,2,0
32609,49,23,1.1304347826086956,26,1,3,13,4,1
32610,33,13,1.4615384615384615,19,2,2,22,4,1
32611,3,19,1.2105263157894737,23,4,3,43,7,3
32612,27,46,1.2826086956521738,59,2,4,24,6,2
32613,23,9,1.3333333333333333,12,2,1,21,3,1
32614,8,7,1.1428571428571428,8,4,1,41,5,2
32615,18,21,1.2380952380952381,26,3,3,33,6,2
32616,65,15,1.9333333333333333,29,1,2,12,3,1
32617,126,5,1.6,8,1,1,11,2,0
32618,17,10,1.0,10,3,1,31,4,1
32619,137,16,1.0625,17,1,2,12,3,1
32620,18,24,1.4583333333333333,35,3,3,33,6,2
32621,26,19,1.0,19,2,3,23,5,2
32622,26,33,1.1818181818181819,39,2,4,24,6,2
32623,31,12,1.5,18,2,2,22,4,1
32624,16,13,1.3076923076923077,17,3,2,32,5,2
32625,36,11,1.2727272727272727,14,2,2,22,4,1
32626,10,5,1.6,8,4,1,41,5,2
32627,24,9,1.3333333333333333,12,2,1,21,3,1
32628,5,31,1.2258064516129032,38,4,4,44,8,3
32629,20,15,1.2,18,3,2,32,5,2
32630,33,37,1.0810810810810811,40,2,4,24,6,2
32631,21,7,1.8571428571428572,13,3,1,31,4,1
32632,1,20,1.45,29,4,3,43,7,3
32633,20,11,1.2727272727272727,14,3,2,32,5,2
32634,114,20,2.0,40,1,3,13,4,1
32635,39,13,1.0,13,2,2,22,4,1
32636,5,37,1.2702702702702702,47,4,4,44,8,3
32637,1,13,1.4615384615384615,19,4,2,42,6,2
32638,2,13,1.3076923076923077,17,4,2,42,6,2
32639,82,14,2.0714285714285716,29,1,2,12,3,1
32640,40,15,1.3333333333333333,20,1,2,12,3,1
32641,39,61,1.6557377049180328,101,2,4,24,6,2
32642,45,17,1.2352941176470589,21,1,2,12,3,1
32643,2,30,1.3,39,4,4,44,8,3
32644,9,36,1.75,63,4,4,44,8,3
32645,42,13,1.0769230769230769,14,1,2,12,3,1
32646,52,23,1.608695652173913,37,1,3,13,4,1
32647,12,20,1.0,20,4,3,43,7,3
32648,5,16,1.25,20,4,2,42,6,2
32649,11,11,1.3636363636363635,15,4,2,42,6,2
32650,17,32,1.21875,39,3,4,34,7,3
32651,2,5,1.2,6,4,1,41,5,2
32652,32,33,1.6666666666666667,55,2,4,24,6,2
32653,139,10,1.5,15,1,1,11,2,0
32654,97,10,1.4,14,1,1,11,2,0
32655,8,21,1.1904761904761905,25,4,3,43,7,3
32656,13,72,1.0972222222222223,79,3,4,34,7,3
32657,1,17,1.1176470588235294,19,4,2,42,6,2
32658,38,12,1.5833333333333333,19,2,2,22,4,1
32659,22,20,1.05,21,2,3,23,5,2
32660,6,39,1.3076923076923077,51,4,4,44,8,3
32661,3,26,1.1923076923076923,31,4,3,43,7,3
32662,24,26,1.8076923076923077,47,2,3,23,5,2
32663,2,19,1.4210526315789473,27,4,3,43,7,3
32664,72,15,1.6,24,1,2,12,3,1
32665,27,16,1.0,16,2,2,22,4,1
32666,4,47,1.0851063829787233,51,4,4,44,8,3
32667,26,38,3.763157894736842,143,2,4,24,6,2
32668,3,34,1.2058823529411764,41,4,4,44,8,3
32669,14,16,1.0,16,3,2,32,5,2
32670,201,1,1.0,1,1,1,11,2,0
32671,70,8,1.375,11,1,1,11,2,0
32672,12,21,1.2857142857142858,27,4,3,43,7,3
32673,22,19,1.4210526315789473,27,2,3,23,5,2
32674,44,34,2.1470588235294117,73,1,4,14,5,2
32675,33,17,1.1176470588235294,19,2,2,22,4,1
32676,20,15,1.8,27,3,2,32,5,2
32677,11,8,1.25,10,4,1,41,5,2
32678,27,29,1.103448275862069,32,2,4,24,6,2
32679,2,8,1.0,8,4,1,41,5,2
32680,5,11,1.0909090909090908,12,4,2,42,6,2
32681,79,9,1.4444444444444444,13,1,1,11,2,0
32682,19,4,1.25,5,3,1,31,4,1
32683,62,7,1.2857142857142858,9,1,1,11,2,0
32684,20,14,1.1428571428571428,16,3,2,32,5,2
32685,22,11,1.0909090909090908,12,2,2,22,4,1
32686,23,7,2.142857142857143,15,2,1,21,3,1
32687,13,13,1.3846153846153846,18,3,2,32,5,2
32688,3,41,1.2439024390243902,51,4,4,44,8,3
32689,12,25,1.16,29,4,3,43,7,3
32690,33,12,1.5833333333333333,19,2,2,22,4,1
32691,3,12,1.25,15,4,2,42,6,2
32692,15,15,1.3333333333333333,20,3,2,32,5,2
32693,5,39,1.1025641025641026,43,4,4,44,8,3
32694,48,14,1.4285714285714286,20,1,2,12,3,1
32695,59,4,1.5,6,1,1,11,2,0
32696,47,8,1.375,11,1,1,11,2,0
32697,14,27,1.3703703703703705,37,3,4,34,7,3
32698,27,10,1.1,11,2,1,21,3,1
32699,19,9,1.0,9,3,1,31,4,1
32700,3,28,1.3928571428571428,39,4,4,44,8,3
32701,20,43,1.0930232558139534,47,3,4,34,7,3
32702,26,18,1.0555555555555556,19,2,3,23,5,2
32703,2,11,1.0,11,4,2,42,6,2
32704,21,15,1.6,24,3,2,32,5,2
32705,107,7,1.1428571428571428,8,1,1,11,2,0
32706,68,13,1.1538461538461537,15,1,2,12,3,1
32707,27,31,1.3225806451612903,41,2,4,24,6,2
32708,48,7,1.1428571428571428,8,1,1,11,2,0
32709,23,13,1.0,13,2,2,22,4,1
32710,21,10,1.4,14,3,1,31,4,1
32711,31,19,1.368421052631579,26,2,3,23,5,2
32712,24,34,1.1764705882352942,40,2,4,24,6,2
32713,73,16,1.5625,25,1,2,12,3,1
32714,22,19,1.7894736842105263,34,2,3,23,5,2
32715,21,36,1.1388888888888888,41,3,4,34,7,3
32716,10,12,1.3333333333333333,16,4,2,42,6,2
32717,8,25,2.08,52,4,3,43,7,3
32718,40,21,1.0952380952380953,23,1,3,13,4,1
32719,48,15,1.6,24,1,2,12,3,1
32720,83,17,3.0,51,1,2,12,3,1
32721,20,5,1.4,7,3,1,31,4,1
32722,16,27,1.0740740740740742,29,3,4,34,7,3
32723,5,25,1.48,37,4,3,43,7,3
32724,24,28,1.1785714285714286,33,2,4,24,6,2
32725,32,16,1.6875,27,2,2,22,4,1
32726,47,11,1.2727272727272727,14,1,2,12,3,1
32727,41,8,1.625,13,1,1,11,2,0
